psmiles,value
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,3.4808
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5CC=CCC5C4=O)c3)cc2)cc1,3.5748
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,2.1937
*C(=O)NCCCCCCNC(=O)c1cc(O)cc(*)n1,4.8984
*C(=O)NCCCCCCNC(=O)c1cnn(*)c1,5.1584
*C(=O)CCCCCCCCC(=O)N1CC(C)N(*)CC1C,5.7455
*C(=O)C=CC(=O)N1CC(C)N(*)CC1C,4.123
*CCC(C)CCC(=O)N*,5.8159
*CCCCCCNC(=O)c1c(F)c(F)c(C(=O)N*)c(F)c1F,4.7431
*Nc1ccc(NC(=O)c2c(F)c(F)c(C(*)=O)c(F)c2F)cc1,3.3309
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,3.3958
*Nc1ccccc1NC(=O)c1cccc(C(*)=O)c1,3.6159
*c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nc5ccc(-c6ccc7nc(*)[nH]c7c6)cc5[nH]4)cc3)cc2)cc1,2.5692
*NNC(=O)C(*)=O,5.5325
*NNC(=O)C(=O)NNC(=O)CCCCC(*)=O,4.5812
*NNC(=O)CCC(=O)NNC(=O)CCCCC(*)=O,5.7153
*NNC(=O)CCC(=O)NNC(=O)CCCCCCCCC(*)=O,5.7186
*NNC(=O)CCCCC(=O)NNC(=O)CCCCCCCCC(*)=O,5.6341
*NNC(=O)C1CCC(C(=O)NNC(=O)CCCCC(*)=O)CC1,4.9352
*NNC(=O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC(*)=O,6.2535
*NNC(=O)CCCCCCCCCCCC(*)=O,5.7041
*NNC(=O)CCCCCCCCCCCCCCCCC(*)=O,5.9847
*NNC(=O)c1cccc(C(=O)NNC(=O)C(*)=O)c1,4.3275
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,4.3374
*NNC(=O)c1ccc(C(=O)NNC(=O)CCCCC(*)=O)cc1,4.3653
*NNC(=O)c1cccc(C(=O)NNC(=O)CCCCCCCCC(*)=O)c1,4.5398
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cnc(*)cn2)c1,3.3027
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)c1,3.8367
*NNC(=O)c1ccc(C(*)=O)cc1,4.8451
*C(=O)NNC(=O)c1ccc(*)nc1,3.5892
*C(=O)NNC(=O)c1cncc(C(=O)NNC(=O)c2ccc(*)nc2)c1,3.9225
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)n1,3.6092
*C(=O)NNC(=O)c1cccc(*)n1,4.6124
*C(=O)NNC(=O)c1cnc(*)cn1,3.0611
*C(=O)c1ccc(C(=O)N(C)N(*)C)cc1,4.0457
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2cccc(*)n2)c1,4.479
*CCCP(CCCNC(=O)CCCCCCCCC(=O)N*)c1ccccc1,4.6632
*CCCP(CCCNC(=O)C(=O)N*)c1ccccc1,4.5841
*CCCP(CCCCCCCC)CCCNC(=O)C(=O)N*,4.1641
*C(=O)CCP(=O)(CCC(=O)N1CCN(*)CC1)c1ccccc1,4.8984
*CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N*,5.7831
*c1cccc(N2CC(=O)N(*)CC2=O)c1,5.0572
*c1ccc(C)c(N2CC(=O)N(*)CC2=O)c1,5.1153
*C(=O)N(*)CC,6.052
*C(=O)N(*)CC=C,5.5128
*C(=O)N(*)CCCCCCCCC=C,5.1782
*NC(CC(*)=O)C(C)C,5.9638
*NC(CC(*)=O)c1ccccc1,5.6573
*NC(c1ccccc1)C(C)(C)C(*)=O,5.5513
*NC(C)(C)C(C)(C)C(*)=O,5.4856
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)ccc1Cl,3.7621
*C(=O)c1cccc(C(=O)N(C)c2cccc(N(*)C)c2)c1,4.4341
*C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N(*)C)c2)cc1,3.3332
*CCCCNC(=O)C(=O)N*,5.1306
*CCCCCCNC(=O)C(O)C(O)C(=O)N*,5.8031
*CCCCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)N*,5.9698
*c1ccc2c(c1)nc1c3cc4c(=O)n5c6cc(*)ccc6nc5c4cc3c(=O)n21,2.1718
*C(=O)c1ccc2c(c1)C(=O)n1c-2nc2ccc(-c3ccc4c(c3)nc3n4C(=O)c4ccc(*)cc4-3)cc21,2.4234
*CCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.8878
*CCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,6.1019
*CCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.6607
*CCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.8625
*CCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.6445
*NC(C=C)CC(*)=O,5.5439
*CCCCC(Cl)(Cl)C(=O)N*,5.9727
*Nc1ccc(C#Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,2.8111
*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,3.4431
*NC(CCC(*)=O)C(=O)OCc1ccccc1,5.1457
*NC(CCC(*)=O)C(=O)OC,5.6456
*NC(CCCNC(=O)c1ccc(F)cc1)C(*)=O,4.7549
*NC(CCCNC(=O)c1ccc(Cl)cc1)C(*)=O,3.4369
*NC(CCCNC(=O)c1ccc(Br)cc1)C(*)=O,4.6803
*CCCCCCCCCCC(=O)NCC(=O)N*,6.0226
*CCCCC(=O)NCCCCCCC(=O)NCCC(=O)N*,5.7097
*CCCCCCCCCCCC(=O)NCC(=O)N*,6.1662
*CNC(=O)CCCCCC(=O)N*,5.7012
*CNC(=O)CCCC(=O)N*,6.1798
*CNC(=O)CCCCCCC(=O)N*,5.7869
*CNC(=O)CCCCCCCCCCC(=O)N*,6.1331
*CCCCNC(=O)CC(=O)N*,5.9986
*CCCCCCNC(=O)CC(=O)N*,5.7541
*CCCCCCCCNC(=O)CC(=O)N*,6.004
*CCCCCCCCCCCCNC(=O)CC(=O)N*,5.7842
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2F)cc1F,3.5151
*NC(C)=CC(*)=O,3.6072
*NC(CC(*)=O)C(=O)OC,5.61
*NC(CC(*)=O)C(=O)OCC,5.9557
*NC(CC(*)=O)C(=O)OCCCC,6.151
*NC(CC(*)=O)C(=O)OCCCCCC,6.1077
*NC(CC(*)=O)C(=O)OCCCCCCCC,5.5889
*NC(CC(*)=O)C(=O)OCCCCCCCCCCCC,5.8778
*NC(CC(*)=O)C(=O)OCCOC,5.9247
*NC(C)C(=O)NCCCCCCCCCCC(*)=O,5.8221
*CCCCCCCCNC(=O)CCC(=O)N*,5.9696
*CCCCCCCCCCNC(=O)CCC(=O)N*,5.9532
*CCNC(=O)C(OC)C(OC)C(=O)N*,5.4257
*CCCCNC(=O)C(OC)C(OC)C(=O)N*,5.4347
*CCNC(=O)CCCCCCC(=O)N*,5.7413
*CCCNC(=O)C(OC)C(OC)C(=O)N*,5.9354
*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,5.6994
*CCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,5.7148
*CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,5.7132
*CCC1CN(C(C)(C)C)C(=O)C1*,5.4772
*Nc1ccc(NC(=O)C=Cc2ccc(C=CC(*)=O)cc2)cc1,3.0305
*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Cl)cc2)c1,4.0457
*CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N(*)C,5.5704
*Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C(*)=O)cc2SCCCCCCCC)cc1,2.9501
*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc4cc(C(*)=O)ccc4c3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,3.7695
*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(C(*)=O)cc3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,3.6515
*C(=O)Nc1nc(C#N)c(*)n1C,4.1864
*C(=O)Nc1nc(*)c(C#N)n1C,4.3854
*CCNC(=O)c1cccc(C(=O)N*)c1,4.6889
*CCCNC(=O)c1cccc(C(=O)N*)c1,4.8185
*CCCCCNC(=O)c1cccc(C(=O)N*)c1,4.9725
*CCCCCCCNC(=O)c1cccc(C(=O)N*)c1,4.8667
*CCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,4.9596
*CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,4.8693
*Nc1ccc(C#Cc2ccc(C(*)=O)cc2)cc1,2.946
*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,3.7438
*CCCCCCCC(=O)N(*)C,5.5443
*C(=S)N(*)C,3.6861
*C(=S)N(*)CC=C,3.6057
*Nc1cccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(*)=O)c2)c1,3.2998
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(*)=O)c2)cc1,3.6703
*Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,3.2688
*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)c4ccncc4)cc(C(*)=O)c3)cc2)cc1,3.497
*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,3.4817
*NC(CO)C(*)=O,5.2646
*NC(CCC(=O)OCc1ccc(F)cc1)C(*)=O,4.6669
*N=Nc1ccc(NC(=O)CCC(=O)Nc2ccc(*)cc2)cc1,2.9351
*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)O)cc2C(=O)O)cc1,3.0773
*NC(CC(N)=O)C(*)=O,5.5305
*NC(Cc1ccc(O)cc1)C(*)=O,4.9252
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)c(N)cc1N,2.9313
*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)c(N)cc1N,3.509
*Cc1cccc(CNC(=O)C2=C(C(=O)N*)C3C=CC2C3)c1,3.5629
*c1ccc(S(=O)(=O)c2ccc(-n3nc(*)c4ccccc4c3=O)cc2)cc1,3.8603
*NC(Cc1c[nH]c2ccccc12)C(*)=O,4.3631
*Nc1c(Cl)cc(C(*)=O)cc1Cl,3.9189
*Nc1c(Br)cc(C(*)=O)cc1Br,3.8726
*Nc1c(I)cc(C(*)=O)cc1I,3.842
*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCC,4.1277
*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCCCC,4.1107
*C(=O)C1CC(OC(=O)CCC)CN1*,5.4104
*CCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.9522
*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,6.0415
*CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.9557
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.8468
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.8964
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,5.8878
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,6.028
*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.2149
*Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,3.6944
*CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.9137
*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.895
*CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,5.894
*Nc1ccc(NC(=O)c2ccc(C(=O)c3ccc(C(*)=O)c(C(=O)O)c3)cc2C(=O)O)cc1,3.0554
*C(=O)N(*)C(C)C(C)=O,4.4468
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,3.1709
*Nc1cc(NC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,3.5149
*Nc1cc(NC(=O)c2ccc3cc(C(*)=O)ccc3c2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,2.7406
*CCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N*,6.009
*NC(C)(CC)C(*)=O,5.7479
*CCCCCCN(C)C(=O)CCC(=O)N(*)C,5.3815
*CCCC1(C)CCN(C(=O)CCC(=O)N2CCC(*)(C)CC2)CC1,5.3334
*NC(CCC(*)=O)C(=O)O,5.9301
*CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,5.9348
*CCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,6.0758
*CCCCCCNC(=O)C(CC)CC(CC)C(=O)N*,5.6687
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccc(NC(=O)C(C)N4C(=O)c5ccccc5C4=O)cc3)cc(C(*)=O)c2)cc1C,2.319
*C(=O)Nc1cccc(NC(=O)c2ccc(-c3nc4cc(*)ccc4[nH]3)cc2)c1,3.2886
*C(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(-c4nc5cc(*)ccc5[nH]4)cc3)cc2)cc1,2.7114
*C(=O)Nc1cccc(NC(=O)c2cccc(NC(=O)c3ccc(-c4nc5cc(*)ccc5[nH]4)cc3)c2)c1,3.3084
*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc(*)ccc6[nH]5)cc4)nc3c2)c1,3.1791
*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)cc2)cc1,2.6204
*C(=O)Nc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc(*)ccc7[nH]6)cc5)nc4c3)c2)c1,3.1175
*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(*)ccc6[nH]5)c4)nc3c2)c1,3.3364
*C(=O)Nc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc(*)ccc7[nH]6)c5)nc4c3)cc2)cc1,2.9934
*C(=O)Nc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc(*)ccc7[nH]6)c5)nc4c3)c2)c1,3.186
*Nc1ccc(Cc2ccc(NC(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,3.0916
*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)c1,2.7447
*C(=O)Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc1,2.3407
*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(*)ccc6[nH]5)c4)nc3c2)n1,3.4965
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4[nH]c(-c5cccc(-c6nc7cc(*)ccc7[nH]6)c5)nc4c3)cc2)cc1,3.6016
*C(=O)Nc1cc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc(*)ccc6[nH]5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,3.2918
*CCCCC(N)C(=O)N*,5.746
*Nc1cccc(NC(=O)C=CC(*)=O)c1,3.628
*Nc1ccc(NC(=O)C=CC(*)=O)cc1,2.7273
*NC(=O)C=CC(=O)Nc1nc(*)nc(N)n1,3.896
*Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C(*)=O)c3)cc2)cc1,3.1839
*C(=O)c1ccc(N(*)C)cc1,4.3942
*C(=O)c1ccc(N(*)CCCCCCCC)cc1,3.611
*NNC(=O)c1ccc(NC(=O)c2ccc(C(*)=O)cc2)c(O)c1,3.6452
*Nc1cc(NC(=O)c2ccccc2C(*)=O)cc(-c2nnc(-c3ccccn3)o2)c1,3.5021
*NNC(=O)C=CC(=O)Nc1ccc(NC(=O)C=CC(*)=O)cc1,3.0373
*CCCOC(=O)N1CCC(*)CC1,5.7499
*CC#CC#CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,4.0768
*CC#CC#CCOC(=O)NCCCCCCNC(=O)O*,4.9601
*CCOC(=O)Nc1c(C)c(C)c(NC(=O)O*)c(C)c1C,5.3419
*CCCCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,6.1232
*COC(=O)NCCCCCCNC(=O)OCc1cccc(*)n1,5.1146
*CCCNC(=O)O*,6.2603
*CCN(CCCC(=O)Nc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)NCC1CCCC(CNC(=O)O*)C1,3.1195
*CCNC(=O)NCCCCCCNC(=O)O*,5.6117
*CCCNC(=O)NCCCCCCNC(=O)O*,5.4226
*CCCCNC(=O)NCCCCCCNC(=O)O*,5.9887
*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1C,4.8377
*Oc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1C,4.2557
*Oc1c(Cl)cc(NC(=O)NCCCCCCNC(*)=O)cc1Cl,4.9474
*Oc1ccccc1CNC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,4.6144
*CCCCNC(=O)O*,6.3968
*NC(=S)Sc1cc(N)nc(*)n1,3.0317
*C(=O)OC1=NCCN1*,5.1364
*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(-c2c(NCCCO)c(=O)c2=O)cc1,3.2653
*CNC(=O)NCOC(=O)NCCCCCCNC(=O)O*,6.3471
*CNC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.273
*CC(C)CNC(=O)O*,6.3739
*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccccc1,4.1239
*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1,4.4335
*CCCCOC(=O)NCCCCNC(=O)O*,6.3043
*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,4.0981
*CC(C)(COC(=O)NCCCCCCNC(=O)O*)C(=O)O,6.2179
*CCCP(CCCNC(=O)N*)c1ccccc1,4.7939
*CNC(=O)N*,5.4697
*Cc1c(O)c(C(C)=O)cc(CNC(=S)N*)c1OC,3.7679
*CCCCCNC(=S)N*,4.4944
*CCCCCCCNC(=S)N*,4.3034
*CCCCCCCCCNC(=O)NCCCCCCCNC(=O)N*,5.422
*CCCC1CCN(C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCC(*)CC4)cc3)cc2)CC1,4.6275
*Nc1cc(NC(=O)NCCCCCCNC(*)=O)ccc1C,4.7413
*CCCCCNC(=O)N*,5.6754
*Cc1c(O)c(CNC(=O)N*)cc(C(CC)=NO)c1O,4.9442
*NC(=O)NCCCCCCNC(=O)Nc1cccc(*)n1,4.99
*CC1(C)CC(CC2(C)CC(N3C(=O)N4C(c5ccc(OC)cc5)N(*)C(=O)N4C3c3ccc(OC)cc3)CC(C)(C)C2)CC(C)(C)C1,4.8726
*Nc1cc(NC(=O)Nc2ccc(NC(*)=O)cc2)cc(C(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1,2.5826
*c1ccc(C(=O)Nc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1,2.445
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.6514
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.699
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.6835
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O,2.4034
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,2.3845
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,2.5033
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3ncnc(Nc4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O,2.4957
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)n3)cc1)C2=O,2.8991
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)n3)c1)C2=O,2.9625
*c1ccc(C(C=CC)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.5577
*CCN1C(=O)C(=CC=C2SC(=S)N(*)C2=O)SC1=S,2.2801
*CCN1C(=O)C(=CCCCC=C2SC(=S)N(*)C2=O)SC1=S,3.4576
*C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,2.7025
*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.8028
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)c(O)cc1O)C2=O,2.8396
*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc1O)C2=O,2.7003
*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O,3.1117
*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(O)cc1O,2.8367
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,2.2297
*c1cccc(C(=O)Nc2ccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(*)C7=O)cc5C4=O)c3)cc2)c1,2.3122
*c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C)c(C)c1,3.2926
*CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1*,5.5919
*c1ccc(C(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3895
*c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.907
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.6954
*c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.8677
*C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,3.2472
*CCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.8389
*c1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)cc1,2.5637
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,3.3541
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.7216
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.0593
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cn3)nc1)C2=O,2.583
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)c1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,2.5033
*CC(C)(C)C1C(=O)N(c2ccccc2C)C(=O)C1*,4.8214
*CC(=O)Nc1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.2667
*CC(=O)Nc1ccc(Oc2cccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,2.0094
*CC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,2.2729
*CC(=O)Nc1ccc(Cc2ccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,2.3456
*CC(=O)Nc1ccc(NC(=O)CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,2.4122
*CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,2.5823
*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,2.9178
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,2.4295
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C#Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,2.4849
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,2.6168
